일반교양,GCR4003-01,현대자연과학과미래사회,3,조훈영,"수8.0-9.0/16:00-17:30,금8.0-9.0/16:00-17:30"
일반교양,EGC7006-01,골프,1,이연정,화2.0-3.5/10:00-12:00
일반교양,EGC7009-01,댄스스포츠,1,김혜련,월6.5-8.0/14:30-16:30
일반교양,EGC7012-01,배드민턴,1,서정운,금3.0-4.5/11:00-13:00
일반교양,EGC7014-01,농구,1,이호근,목4.0-5.5/12:00-14:00
일반교양,EGC7015-01,호신술,1,서종석,목8.0-9.5/16:00-18:00
일반교양,EGC7017-01,태권도,1,이상현,목4.0-5.5/12:00-14:00
일반교양,EGC7066-01,내인생의클래식,2,손순남,수8.0-9.5/16:00-18:00
일반교양,EGC7067-01,음악즐기기,2,이정화,목8.5-10.0/16:30-18:25
일반교양,EGC7071-01,부조리문학,3,정윤길,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00"
일반교양,EGC7072-01,영화로만나는패션,3,김희라,"월8.5-9.5/16:30-18:00,수6.0-7.0/14:00-15:30"
일반교양,EGC7078-01,서양현대미술의이해,3,이주희,"수8.0-9.0/16:00-17:30,금8.0-9.0/16:00-17:30"
일반교양,EGC7082-01,사진이미지와표현,3,최수정,"월4.0-5.0/12:00-13:30,수3.0-4.0/11:00-12:30"
일반교양,EGC7086-01,연기와창의적사고,3,김영윤,"화5.5-6.5/13:30-15:00,목5.5-6.5/13:30-15:00"
일반교양,EGC7086-02,연기와창의적사고,3,이종민,"화5.5-6.5/13:30-15:00,목5.5-6.5/13:30-15:00"
일반교양,EGC7086-03,연기와창의적사고,3,진창주,"화5.5-6.5/13:30-15:00,목5.5-6.5/13:30-15:00"
일반교양,EGC7088-01,"작곡실습,소리를통한가능성",2,김정민,수4.0-5.5/12:00-14:00
일반교양,EGC7098-01,실전축구초급,1,안효연,월2.0-3.5/10:00-12:00
일반교양,EGC7099-01,실전농구초급,1,김수빈,월4.0-5.5/12:00-14:00
일반교양,EGC7100-01,실전야구초급,1,김희상,월5.0-6.5/13:00-15:00
일반교양,EGC7101-01,요가&필라테스,1,임주미,수6.0-7.5/14:00-16:00
일반교양,EGC7101-02,요가&필라테스,1,임주미,목4.0-5.5/12:00-14:00
일반교양,EGC7102-01,스포츠산업의 변화와 이노베이션,3,이제승,"화8.0-9.0/16:00-17:30,목8.5-9.5/16:30-18:00"
